"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"CHTR","1_nSPC","-0.86","-1.3666","-0.3552","1.9","1.208","3.033","0.137","0.137","0.052","0.052","0.0072","0.0072"
"CHTR","2_BLT","-0.86","-1.3666","-0.3552","1.9","1.208","3.033","0.027","0.061","0.431","0.222","0.0116","0.0135"
"CHUB","1_nSPC","-0.4","-1.1024"," 0.1918","1.6","0.8894","2.8445","0.051","0.051","1.6","1.6","0.082","0.082"
"CHUB","2_BLT","-0.4","-1.1024"," 0.1918","1.6","0.8894","2.8445","0.024","0.035","3.3","2.0","0.080","0.072"
"CHUD","1_nSPC","-1.6","-2.5770","-0.8389","0.29","0.09024","0.69201","0.0814","0.081","36.2","36","2.947","2.9"
"CHUD","2_BLT","-1.6","-2.5770","-0.8389","0.29","0.09024","0.69201","0.0075","0.037"," 8.2","29","0.062","1.1"
"CHUL","1_nSPC","-2","-2.963","-1.167","2","0.820","3.928","0.0944","0.094","0.15","0.15","0.0141","0.0141"
"CHUL","2_BLT","-2","-2.963","-1.167","2","0.820","3.928","0.0047","0.034","0.28","0.14","0.0013","0.0048"
"CHUN","1_nSPC","-0.8","-1.2170","-0.4041","2.1","1.398","3.060","0.142","0.14","0.18","0.18","0.025","0.025"
"CHUN","2_BLT","-0.8","-1.2170","-0.4041","2.1","1.398","3.060","0.097","0.19","0.99","0.47","0.096","0.091"
"CHVA","1_nSPC","-0.36","-0.79237"," 0.07159","2.1","1.079","3.706","0.19","0.19","0.047","0.047","0.0088","0.0088"
"CHVA","2_BLT","-0.36","-0.79237"," 0.07159","2.1","1.079","3.706","0.14","0.19","0.157","0.074","0.0227","0.0144"
"CHVG","1_nSPC","-1.2","-1.743","-0.625","1.6","1.010","2.368","0.154","0.15","0.19","0.19","0.029","0.029"
"CHVG","2_BLT","-1.2","-1.743","-0.625","1.6","1.010","2.368","0.047","0.14","0.46","0.29","0.021","0.040"
"CHWE","1_nSPC","-1.1","-3.2920"," 0.9934","54","  0.05271","329.43967","0.0060","0.006","0.24","0.243","0.0015","0.00146"
"CHWE","2_BLT","-1.1","-3.2920"," 0.9934","54","  0.05271","329.43967","0.0059","0.017","0.70","0.013","0.0041","0.00023"
"CHXA","1_nSPC","-1","-1.3184","-0.6852","1.3","0.8983","1.7514","0.33","0.33","0.074","0.074","0.024","0.024"
"CHXA","2_BLT","-1","-1.3184","-0.6852","1.3","0.8983","1.7514","0.16","0.33","0.472","0.374","0.074","0.125"
"CIFL","1_nSPC","-0.17","-0.7712"," 0.4321","3.9","2.289","6.373","0.082","0.082","0.014","0.0138","0.00114","0.0011"
"CIFL","2_BLT","-0.17","-0.7712"," 0.4321","3.9","2.289","6.373","0.021","0.025","0.031","0.0079","0.00065","0.0002"
"CILB","1_nSPC","-0.88","-1.759900","-0.007129","0.71","0.1796","2.0049","0.144","0.14","0.177","0.177","0.0255","0.0255"
"CILB","2_BLT","-0.88","-1.759900","-0.007129","0.71","0.1796","2.0049","0.044","0.10","0.044","0.061","0.0019","0.0062"
"CIPI","1_nSPC","-0.64","-1.9375"," 0.4965","4.9"," 1.034","14.299","0.045","0.045","0.15","0.15","0.0066","0.0066"
"CIPI","2_BLT","-0.64","-1.9375"," 0.4965","4.9"," 1.034","14.299","0.022","0.040","0.79","0.16","0.0169","0.0065"
"CIPO","1_nSPC","0.27","-0.3958"," 0.9627","2.9","0.7893","7.5817","0.029","0.029","0.0067","0.0067","0.00020","0.00020"
"CIPO","2_BLT","0.27","-0.3958"," 0.9627","2.9","0.7893","7.5817","0.055","0.042","0.0155","0.0053","0.00085","0.00023"
"CISP","1_nSPC","0.87","0.4501","1.2559","0.96","0.5730","1.5664","0.066","0.066","0.063","0.063","0.0042","0.0042"
"CISP","2_BLT","0.87","0.4501","1.2559","0.96","0.5730","1.5664","0.125","0.056","0.066","0.069","0.0082","0.0039"
"CIST","1_nSPC","1.8","0.9204","2.7603","2.3","0.1858","8.7057","0.0044","0.0044","0.065","0.065","0.00028","0.00028"
"CIST","2_BLT","1.8","0.9204","2.7603","2.3","0.1858","8.7057","0.0401","0.0065","0.097","0.043","0.00390","0.00028"
"CIVR","1_nSPC","0.46","0.1617","0.7673","1.9","1.358","2.438","0.18","0.18","0.016","0.016","0.0029","0.0029"
"CIVR","2_BLT","0.46","0.1617","0.7673","1.9","1.358","2.438","0.35","0.25","0.048","0.025","0.0166","0.0064"
"COAY","1_nSPC","-1.2","-1.6695","-0.7143","1.5","0.783","2.591","0.175","0.18","0.67","0.67","0.12","0.12"
"COAY","2_BLT","-1.2","-1.6695","-0.7143","1.5","0.783","2.591","0.089","0.24","1.76","1.17","0.16","0.28"
"COGA","1_nSPC","-0.37","-0.72676"," 0.02459","1.5","0.9369","2.3969","0.21","0.21","0.16","0.16","0.033","0.033"
"COGA","2_BLT","-0.37","-0.72676"," 0.02459","1.5","0.9369","2.3969","0.12","0.16","0.26","0.17","0.031","0.027"
"CTBI","1_nSPC","-0.12","-0.6072"," 0.4242","3.5","1.446","7.160","0.101","0.101","0.10","0.100","0.010","0.0101"
"CTBI","2_BLT","-0.12","-0.6072"," 0.4242","3.5","1.446","7.160","0.071","0.079","0.23","0.066","0.017","0.0052"
"CTCY","1_nSPC","-0.52","-0.8767","-0.1775","2.3","1.735","3.014","0.50","0.50","0.52","0.52","0.26","0.26"
"CTCY","2_BLT","-0.52","-0.8767","-0.1775","2.3","1.735","3.014","0.54","0.66","2.04","0.89","1.09","0.59"
"CTFL","1_nSPC","0.26","-0.1749"," 0.7151","4","2.598","5.713","0.21","0.21","0.046","0.046","0.0097","0.0097"
"CTFL","2_BLT","0.26","-0.1749"," 0.7151","4","2.598","5.713","0.23","0.19","0.574","0.145","0.1305","0.0269"
"CTHA","1_nSPC","-0.89","-1.5261","-0.2169","5.2"," 2.321","10.014","0.11","0.11","0.21","0.21","0.023","0.023"
"CTHA","2_BLT","-0.89","-1.5261","-0.2169","5.2"," 2.321","10.014","0.12","0.24","0.66","0.13","0.076","0.031"
"CTSP","1_nSPC","0.76","-0.4720"," 1.9450","49","  3.578","233.460","0.0025","0.0025","0.046","0.0458","0.00011","1.1e-04"
"CTSP","2_BLT","0.76","-0.4720"," 1.9450","49","  3.578","233.460","0.0119","0.0056","0.165","0.0034","0.00198","1.9e-05"
"CTSR","1_nSPC","0.51","0.03529","0.96805","1.9","1.545","2.236","0.72","0.72","2.1","2.1","1.5","1.5"
"CTSR","2_BLT","0.51","0.03529","0.96805","1.9","1.545","2.236","0.88","0.81","4.9","2.6","4.3","2.1"
"DAAR","1_nSPC","-0.45","-1.7987"," 0.9332","0.27","0.06837","0.78403","0.188","0.19","0.233","0.23","0.0437","0.044"
"DAAR","2_BLT","-0.45","-1.7987"," 0.9332","0.27","0.06837","0.78403","0.087","0.13","0.089","0.33","0.0078","0.043"
"DAAU","1_nSPC","-0.63","-1.6263"," 0.2688","1.3","0.3267","3.4249","0.1028","0.1028","0.065","0.065","0.0067","0.00669"
"DAAU","2_BLT","-0.63","-1.6263"," 0.2688","1.3","0.3267","3.4249","0.0043","0.0081","0.070","0.055","0.0003","0.00044"
"DAMS","1_nSPC","2.6","2.064","3.048","2.8","0.9129","6.9572","0.03","0.030","0.10","0.102","0.0031","0.00307"
"DAMS","2_BLT","2.6","2.064","3.048","2.8","0.9129","6.9572","0.13","0.012","0.22","0.077","0.0288","0.00089"
"DARE","1_nSPC","-0.78","-1.2091","-0.3156","2.3","1.024","4.628","0.153","0.153","0.036","0.036","0.0055","0.0055"
"DARE","2_BLT","-0.78","-1.2091","-0.3156","2.3","1.024","4.628","0.046","0.096","0.178","0.078","0.0083","0.0075"
"DATR","1_nSPC","0.092","-0.6946"," 0.8554","1.2","0.1915","4.2875","0.064","0.064","0.049","0.049","0.00315","0.0031"
"DATR","2_BLT","0.092","-0.6946"," 0.8554","1.2","0.1915","4.2875","0.014","0.013","0.038","0.032","0.00052","0.0004"
"DEMA","1_nSPC","-2.2","-4.1596","-0.3606","14","  0.04013","101.04300","0.0500","0.050"," 3.9","3.86","0.193","0.193"
"DEMA","2_BLT","-2.2","-4.1596","-0.3606","14","  0.04013","101.04300","0.0017","0.016","12.5","0.91","0.022","0.014"
"DIHY","1_nSPC","0.83","-0.2571"," 1.9019","1.3","0.4741","3.1342","0.0086","0.0086","1.8","1.83","0.016","0.0157"
"DIHY","2_BLT","0.83","-0.2571"," 1.9019","1.3","0.4741","3.1342","0.0107","0.0047","1.3","0.99","0.014","0.0046"
"ECBC","1_nSPC","-0.49","-0.987128"," 0.001282","2","1.217","3.126","0.050","0.050","0.0089","0.0089","0.00045","0.00045"
"ECBC","2_BLT","-0.49","-0.987128"," 0.001282","2","1.217","3.126","0.032","0.052","0.0230","0.0115","0.00075","0.00060"
"ELBI","1_nSPC","-1.6","-2.5935","-0.6208","2.1","0.4056","6.9034","0.0507","0.051"," 8.3"," 8.3","0.42","0.42"
"ELBI","2_BLT","-1.6","-2.5935","-0.6208","2.1","0.4056","6.9034","0.0098","0.047","30.6","14.5","0.30","0.68"
"EPFA","1_nSPC","-0.58","-1.5489"," 0.3533","6.7"," 2.662","14.821","0.027","0.027","0.22","0.22","0.006","0.0060"
"EPFA","2_BLT","-0.58","-1.5489"," 0.3533","6.7"," 2.662","14.821","0.018","0.033","1.16","0.17","0.021","0.0057"
"EPHE","1_nSPC","-0.01","-0.812302"," 0.929603","2.5","0.8151","5.8356","0.031","0.031","0.23","0.23","0.0071","0.0071"
"EPHE","2_BLT","-0.01","-0.812302"," 0.929603","2.5","0.8151","5.8356","0.070","0.070","0.50","0.20","0.0350","0.0140"
"EPIN","1_nSPC","-0.8","-1.1887","-0.4125","1.8","1.286","2.519","0.126","0.13","0.33","0.33","0.042","0.042"
"EPIN","2_BLT","-0.8","-1.1887","-0.4125","1.8","1.286","2.519","0.069","0.14","0.70","0.38","0.048","0.054"
"EPME","1_nSPC","0.91","0.09934","1.75264","6"," 1.454","16.766","0.076","0.076","0.18","0.18","0.014","0.014"
"EPME","2_BLT","0.91","0.09934","1.75264","6"," 1.454","16.766","0.073","0.031","0.97","0.16","0.071","0.005"
"EPML","1_nSPC","1","0.3178","1.7545","4.3","2.103","7.763","0.018","0.018","0.33","0.33","0.0061","0.0061"
"EPML","2_BLT","1","0.3178","1.7545","4.3","2.103","7.763","0.053","0.020","1.22","0.28","0.0654","0.0056"
"EPSL","1_nSPC","-0.68","-2.1679"," 0.8749","5.5"," 2.499","10.356","0.0162","0.0162","0.41","0.41","0.0066","0.00664"
"EPSL","2_BLT","-0.68","-2.1679"," 0.8749","5.5"," 2.499","10.356","0.0039","0.0077","0.68","0.12","0.0027","0.00095"
"EPSP","1_nSPC","0.27","-0.4451"," 1.0454","3.5","1.013","8.904","0.076","0.076","0.34","0.34","0.025","0.0255"
"EPSP","2_BLT","0.27","-0.4451"," 1.0454","3.5","1.013","8.904","0.016","0.012","0.99","0.28","0.016","0.0035"
"EPTA","1_nSPC","0.17","-1.3631"," 1.8546","35","  0.6016","232.1800","0.052","0.052","0.82","0.816","0.043","0.0426"
"EPTA","2_BLT","0.17","-1.3631"," 1.8546","35","  0.6016","232.1800","0.014","0.011","3.47","0.099","0.047","0.0011"
"EXBR","1_nSPC","-0.7","-1.9166"," 0.5539","1.4","0.3742","3.8865","0.0116","0.0116","0.019","0.019","0.00022","0.00022"
"EXBR","2_BLT","-0.7","-1.9166"," 0.5539","1.4","0.3742","3.8865","0.0022","0.0043","0.094","0.066","0.00020","0.00028"
"FICO","1_nSPC","-0.76","-2.9278"," 1.2421","4.9"," 0.02641","26.99334","0.00754","0.0075","0.944","0.944","7.1e-03","7.1e-03"
"FICO","2_BLT","-0.76","-2.9278"," 1.2421","4.9"," 0.02641","26.99334","0.00072","0.0015","0.034","0.007","2.4e-05","1.1e-05"
"FISH","1_nSPC","2.4","1.412","3.341","0.66","0.0009503","4.4569320","0.0076","0.0076","0.028","0.028","0.00022","0.00022"
"FISH","2_BLT","2.4","1.412","3.341","0.66","0.0009503","4.4569320","0.0287","0.0026","0.099","0.150","0.00284","0.00039"
"FOFL","1_nSPC","-0.84","-1.2218","-0.4905","2.3","1.759","2.965","0.204","0.20","0.068","0.068","0.014","0.014"
"FOFL","2_BLT","-0.84","-1.2218","-0.4905","2.3","1.759","2.965","0.076","0.16","0.185","0.080","0.014","0.013"
"FOLO","1_nSPC","-0.75","-1.1844","-0.2866","3.2","2.237","4.519","0.143","0.14","0.084","0.084","0.012","0.012"
"FOLO","2_BLT","-0.75","-1.1844","-0.2866","3.2","2.237","4.519","0.079","0.15","0.453","0.141","0.036","0.022"
"GNAU","1_nSPC","-0.77","-1.2541","-0.2820","2","0.8971","4.0456","0.103","0.10"," 2.4","2.4","0.25","0.25"
"GNAU","2_BLT","-0.77","-1.2541","-0.2820","2","0.8971","4.0456","0.084","0.17","11.4","5.7","0.96","0.94"
"GOAT","1_nSPC","1.9","0.7006","3.0139","0.65","0.01061","4.04187","0.0019","0.0019","0.33","0.33","0.00063","0.00063"
"GOAT","2_BLT","1.9","0.7006","3.0139","0.65","0.01061","4.04187","0.0158","0.0025","0.62","0.95","0.00978","0.00239"
"GOBI","1_nSPC","1.1","0.6053","1.6578","0.1","0.03427","0.24355","0.023","0.023","0.046","0.046","0.00104","0.001"
"GOBI","2_BLT","1.1","0.6053","1.6578","0.1","0.03427","0.24355","0.055","0.018","0.017","0.162","0.00093","0.003"
"GOVA","1_nSPC","-0.58","-0.9276","-0.2273","1.7","1.388","2.020","0.63","0.63","0.084","0.084","0.053","0.053"
"GOVA","2_BLT","-0.58","-0.9276","-0.2273","1.7","1.388","2.020","0.58","0.71","0.236","0.140","0.137","0.100"
"GRAL","1_nSPC","0.044","-0.43748"," 0.54443","1.6","1.118","2.082","0.15","0.15","1.0","1.05","0.15","0.154"
"GRAL","2_BLT","0.044","-0.43748"," 0.54443","1.6","1.118","2.082","0.13","0.12","1.2","0.76","0.15","0.092"
"GYJA","1_nSPC","0.22","-1.191"," 1.657","11","2.098e-05","1.913e+01","0.0095","0.0095","9.2","9.18","0.087","0.0871"
"GYJA","2_BLT","0.22","-1.191"," 1.657","11","2.098e-05","1.913e+01","0.0142","0.0115","2.8","0.25","0.040","0.0029"
"GYME","1_nSPC","-0.4","-1.6925"," 0.8398","11"," 1.568","40.413","0.0083","0.0083","0.68","0.68","0.0056","0.0056"
"GYME","2_BLT","-0.4","-1.6925"," 0.8398","11"," 1.568","40.413","0.0032","0.0048","3.25","0.29","0.0104","0.0014"
"GYUC","1_nSPC","-0.82","-1.8706"," 0.2939","1.9","0.3221","6.1642","0.0239","0.024","16","16","0.37","0.37"
"GYUC","2_BLT","-0.82","-1.8706"," 0.2939","1.9","0.3221","6.1642","0.0073","0.016","33","18","0.24","0.29"
"HABI","1_nSPC","-0.98","-1.6952","-0.2673","3","1.468","5.379","0.067","0.067","0.033","0.033","0.0023","0.0023"
"HABI","2_BLT","-0.98","-1.6952","-0.2673","3","1.468","5.379","0.038","0.095","0.124","0.042","0.0047","0.0039"
"HAHO","1_nSPC","-0.71","-1.0343","-0.4077","2.3","1.890","2.795","0.60","0.60","0.18","0.18","0.11","0.11"
"HAHO","2_BLT","-0.71","-1.0343","-0.4077","2.3","1.890","2.795","0.54","0.71","0.65","0.28","0.35","0.20"
"HAMA","1_nSPC","-0.7","-1.2659","-0.1229","2.9","1.656","4.704","0.10","0.1","0.030","0.03","0.0031","0.0031"
"HAMA","2_BLT","-0.7","-1.2659","-0.1229","2.9","1.656","4.704","0.11","0.2","0.087","0.03","0.0094","0.0060"
"HAME","1_nSPC","-0.027","-0.89844"," 0.83820","3.2","1.115","7.444","0.036","0.036","0.030","0.030","0.00109","0.00109"
"HAME","2_BLT","-0.027","-0.89844"," 0.83820","3.2","1.115","7.444","0.013","0.014","0.051","0.016","0.00067","0.00021"
"HAML","1_nSPC","1.1","-0.2544"," 2.4809","0.62","0.02433","3.53762","0.0079","0.0079","0.049","0.049","0.00039","0.00039"
"HAML","2_BLT","1.1","-0.2544"," 2.4809","0.62","0.02433","3.53762","0.0118","0.0039","0.045","0.073","0.00053","0.00029"
"HAMT","1_nSPC","0.15","-0.2252"," 0.5674","2.1","1.317","3.111","0.14","0.14","0.026","0.026","0.0037","0.0037"
"HAMT","2_BLT","0.15","-0.2252"," 0.5674","2.1","1.317","3.111","0.17","0.15","0.100","0.048","0.0175","0.0074"
"HAOR","1_nSPC","-0.053","-0.37308"," 0.27977","2.5","1.836","3.443","0.26","0.26","0.029","0.029","0.0075","0.0075"
"HAOR","2_BLT","-0.053","-0.37308"," 0.27977","2.5","1.836","3.443","0.21","0.22","0.187","0.074","0.0400","0.0164"
"HAPR","1_nSPC","-0.063","-1.12649"," 0.93083","8.7"," 2.925","19.415","0.0061","0.0061","0.057","0.057","0.00035","3.5e-04"
"HAPR","2_BLT","-0.063","-1.12649"," 0.93083","8.7"," 2.925","19.415","0.0036","0.0038","0.169","0.019","0.00061","7.4e-05"
"HATR","1_nSPC","-0.26","-1.7770"," 1.3325","3.9"," 1.009","10.171","0.17","0.17","0.095","0.095","0.016","0.016"
"HATR","2_BLT","-0.26","-1.7770"," 1.3325","3.9"," 1.009","10.171","0.11","0.13","0.563","0.143","0.060","0.019"
"HECH","1_nSPC","-0.78","-1.3287","-0.2074","1.1","0.6558","1.6858","0.066","0.066","0.22","0.22","0.0147","0.015"
"HECH","2_BLT","-0.78","-1.3287","-0.2074","1.1","0.6558","1.6858","0.020","0.042","0.39","0.36","0.0077","0.015"
"HEFA","1_nSPC","-1.6","-1.952","-1.210","1.4","0.9717","1.9809","0.29","0.29","0.18","0.18","0.051","0.051"
"HEFA","2_BLT","-1.6","-1.952","-1.210","1.4","0.9717","1.9809","0.21","0.56","0.53","0.38","0.110","0.212"
"HEME","1_nSPC","-1.5","-2.3957","-0.5641","3","0.7562","8.7670","0.029","0.029","0.52","0.52","0.0149","0.0149"
"HEME","2_BLT","-1.5","-2.3957","-0.5641","3","0.7562","8.7670","0.007","0.029","0.45","0.15","0.0032","0.0045"
"HEMO","1_nSPC","-1.4","-2.4055","-0.4751","1.6","0.7073","3.1982","0.0592","0.059","0.63","0.63","0.0371","0.037"
"HEMO","2_BLT","-1.4","-2.4055","-0.4751","1.6","0.7073","3.1982","0.0082","0.032","0.80","0.50","0.0066","0.016"
"HEPO","1_nSPC","-0.35","-1.2000"," 0.5490","1.1","0.2436","2.9744","0.0229","0.023","0.21","0.21","0.0049","0.0049"
"HEPO","2_BLT","-0.35","-1.2000"," 0.5490","1.1","0.2436","2.9744","0.0095","0.013","0.75","0.70","0.0071","0.0094"
"HETH","1_nSPC","-1.1","-1.7016","-0.5326","1.6","0.7081","3.1990","0.109","0.11","0.72","0.72","0.078","0.078"
"HETH","2_BLT","-1.1","-1.7016","-0.5326","1.6","0.7081","3.1990","0.061","0.16","0.98","0.60","0.060","0.099"
"HEVA","1_nSPC","-0.52","-1.13714"," 0.06093","0.95","0.5364","1.6098","0.036","0.036","0.29","0.29","0.0103","0.0103"
"HEVA","2_BLT","-0.52","-1.13714"," 0.06093","0.95","0.5364","1.6098","0.012","0.020","0.43","0.45","0.0052","0.0091"
"HODO","1_nSPC","-0.99","-1.92567","-0.03482","0.97","0.1602","2.7364","0.028","0.028","0.32","0.32","0.0087","0.0087"
"HODO","2_BLT","-0.99","-1.92567","-0.03482","0.97","0.1602","2.7364","0.016","0.041","1.04","1.07","0.0164","0.0441"
"KYCI","1_nSPC","-0.68","-1.9289"," 0.5691","5.7"," 1.196","17.691","0.0150","0.0150","1.5","1.49","0.022","0.0224"
